Contract.Number,Plan.ID,SSA.State.County.Code,FIPS.State.County.Code,State,County,Enrollment,Year
H3404,803,7030,9007,CT,Middlesex,*,2020
H3404,803,7040,9009,CT,New Haven,*,2020
H3404,803,7050,9011,CT,New London,*,2020
H3404,803,7060,9013,CT,Tolland,*,2020
H3404,803,7070,9015,CT,Windham,*,2020
H3404,809,7000,9001,CT,Fairfield,*,2020
H3404,809,7010,9003,CT,Hartford,*,2020
H3404,809,7020,9005,CT,Litchfield,*,2020
H3404,809,7030,9007,CT,Middlesex,*,2020
H3404,809,7040,9009,CT,New Haven,*,2020
H3404,809,7050,9011,CT,New London,*,2020
H3404,809,7060,9013,CT,Tolland,*,2020
H3404,809,7070,9015,CT,Windham,*,2020
H3416,801,7000,9001,CT,Fairfield,*,2020
H3416,801,7010,9003,CT,Hartford,*,2020
H3416,801,7020,9005,CT,Litchfield,*,2020
H3416,801,7030,9007,CT,Middlesex,*,2020
H3416,801,7040,9009,CT,New Haven,*,2020
H3416,801,7050,9011,CT,New London,*,2020
H3416,801,7060,9013,CT,Tolland,*,2020
H3416,801,7070,9015,CT,Windham,*,2020
H3416,803,7000,9001,CT,Fairfield,*,2020
H3416,803,7010,9003,CT,Hartford,*,2020
H3416,803,7020,9005,CT,Litchfield,*,2020
H3416,803,7030,9007,CT,Middlesex,*,2020
H3416,803,7040,9009,CT,New Haven,*,2020
H3416,803,7050,9011,CT,New London,*,2020
H3416,803,7060,9013,CT,Tolland,*,2020
H3416,803,7070,9015,CT,Windham,*,2020
H3418,1,7050,9011,CT,New London,*,2020
H3442,1,7000,9001,CT,Fairfield,1893,2020
H3442,1,7010,9003,CT,Hartford,2536,2020
H3442,1,7020,9005,CT,Litchfield,406,2020
H3442,1,7030,9007,CT,Middlesex,628,2020
H3442,1,7040,9009,CT,New Haven,1833,2020
H3442,1,7050,9011,CT,New London,925,2020
H3442,1,7060,9013,CT,Tolland,345,2020
H3442,1,7070,9015,CT,Windham,537,2020
H3447,1,7000,9001,CT,Fairfield,*,2020
H3447,24,7050,9011,CT,New London,*,2020
H3449,12,7000,9001,CT,Fairfield,*,2020
H3471,801,7000,9001,CT,Fairfield,*,2020
H3471,801,7010,9003,CT,Hartford,*,2020
H3471,801,7020,9005,CT,Litchfield,*,2020
H3471,801,7030,9007,CT,Middlesex,*,2020
H3471,801,7040,9009,CT,New Haven,*,2020
H3471,801,7050,9011,CT,New London,*,2020
H3471,801,7060,9013,CT,Tolland,*,2020
H3471,801,7070,9015,CT,Windham,*,2020
H3471,802,7000,9001,CT,Fairfield,*,2020
H3471,802,7010,9003,CT,Hartford,*,2020
H3471,802,7020,9005,CT,Litchfield,*,2020
H3471,802,7030,9007,CT,Middlesex,*,2020
H3471,802,7040,9009,CT,New Haven,*,2020
H3471,802,7050,9011,CT,New London,*,2020
H3471,802,7060,9013,CT,Tolland,*,2020
H3471,802,7070,9015,CT,Windham,*,2020
H3471,803,7000,9001,CT,Fairfield,*,2020
H3471,803,7010,9003,CT,Hartford,*,2020
H3471,803,7020,9005,CT,Litchfield,*,2020
H3471,803,7030,9007,CT,Middlesex,*,2020
H3471,803,7040,9009,CT,New Haven,*,2020
H3471,803,7050,9011,CT,New London,*,2020
H3471,803,7060,9013,CT,Tolland,*,2020
H3471,803,7070,9015,CT,Windham,*,2020
H3471,804,7000,9001,CT,Fairfield,*,2020
H3471,804,7010,9003,CT,Hartford,*,2020
H3471,804,7020,9005,CT,Litchfield,*,2020
H3471,804,7030,9007,CT,Middlesex,*,2020
H3471,804,7040,9009,CT,New Haven,*,2020
H3471,804,7050,9011,CT,New London,*,2020
H3471,804,7060,9013,CT,Tolland,*,2020
H3471,804,7070,9015,CT,Windham,*,2020
H3471,805,7000,9001,CT,Fairfield,*,2020
H3471,805,7010,9003,CT,Hartford,*,2020
H3471,805,7020,9005,CT,Litchfield,*,2020
H3471,805,7030,9007,CT,Middlesex,*,2020
H3471,805,7040,9009,CT,New Haven,*,2020
H3471,805,7050,9011,CT,New London,*,2020
H3471,805,7060,9013,CT,Tolland,*,2020
H3471,805,7070,9015,CT,Windham,*,2020
H3471,806,7000,9001,CT,Fairfield,*,2020
H3471,806,7010,9003,CT,Hartford,*,2020
H3471,806,7020,9005,CT,Litchfield,*,2020
H3471,806,7030,9007,CT,Middlesex,*,2020
H3471,806,7040,9009,CT,New Haven,*,2020
H3471,806,7050,9011,CT,New London,*,2020
H3471,806,7060,9013,CT,Tolland,*,2020
H3471,806,7070,9015,CT,Windham,*,2020
H3528,3,7000,9001,CT,Fairfield,175,2020
H3528,3,7010,9003,CT,Hartford,346,2020
H3528,3,7020,9005,CT,Litchfield,82,2020
H3528,3,7030,9007,CT,Middlesex,186,2020
H3528,3,7040,9009,CT,New Haven,379,2020
H3528,3,7050,9011,CT,New London,120,2020
H3528,3,7060,9013,CT,Tolland,78,2020
H3528,3,7070,9015,CT,Windham,59,2020
H3528,6,7000,9001,CT,Fairfield,126,2020
H3528,6,7010,9003,CT,Hartford,100,2020
H3528,6,7020,9005,CT,Litchfield,29,2020
H3528,6,7030,9007,CT,Middlesex,25,2020
H3528,6,7040,9009,CT,New Haven,72,2020
H3528,6,7050,9011,CT,New London,28,2020
H3528,6,7060,9013,CT,Tolland,21,2020
H3528,6,7070,9015,CT,Windham,*,2020
H3528,10,7000,9001,CT,Fairfield,567,2020
H3528,10,7010,9003,CT,Hartford,4820,2020
H3528,10,7020,9005,CT,Litchfield,743,2020
H3528,10,7030,9007,CT,Middlesex,1946,2020
H3528,10,7040,9009,CT,New Haven,1901,2020
H3528,10,7050,9011,CT,New London,1218,2020
H3528,10,7060,9013,CT,Tolland,806,2020
H3528,10,7070,9015,CT,Windham,534,2020
H3528,11,7000,9001,CT,Fairfield,2388,2020
H3528,11,7010,9003,CT,Hartford,3972,2020
H3528,11,7020,9005,CT,Litchfield,849,2020
H3528,11,7030,9007,CT,Middlesex,1791,2020
H3528,11,7040,9009,CT,New Haven,4449,2020
H3528,11,7050,9011,CT,New London,1378,2020
H3528,11,7060,9013,CT,Tolland,824,2020
H3528,11,7070,9015,CT,Windham,516,2020
H3528,14,7000,9001,CT,Fairfield,1264,2020
H3528,14,7010,9003,CT,Hartford,3410,2020
H3528,14,7020,9005,CT,Litchfield,746,2020
H3528,14,7030,9007,CT,Middlesex,967,2020
H3528,14,7040,9009,CT,New Haven,2806,2020
H3528,14,7050,9011,CT,New London,996,2020
H3528,14,7060,9013,CT,Tolland,901,2020
H3528,14,7070,9015,CT,Windham,260,2020
H3528,15,7000,9001,CT,Fairfield,12,2020
H3528,15,7010,9003,CT,Hartford,602,2020
H3528,15,7020,9005,CT,Litchfield,128,2020
H3528,15,7030,9007,CT,Middlesex,216,2020
H3528,15,7040,9009,CT,New Haven,705,2020
H3528,15,7050,9011,CT,New London,159,2020
H3528,15,7060,9013,CT,Tolland,95,2020
H3528,15,7070,9015,CT,Windham,39,2020
H3528,16,7000,9001,CT,Fairfield,*,2020
H3528,16,7010,9003,CT,Hartford,570,2020
H3528,16,7020,9005,CT,Litchfield,109,2020
H3528,16,7030,9007,CT,Middlesex,198,2020
H3528,16,7040,9009,CT,New Haven,690,2020
H3528,16,7050,9011,CT,New London,119,2020
H3528,16,7060,9013,CT,Tolland,107,2020
H3528,16,7070,9015,CT,Windham,50,2020
H3528,801,7000,9001,CT,Fairfield,31,2020
H3528,801,7010,9003,CT,Hartford,*,2020
H3528,801,7020,9005,CT,Litchfield,*,2020
H3528,801,7030,9007,CT,Middlesex,*,2020
H3528,801,7040,9009,CT,New Haven,283,2020
H3528,801,7050,9011,CT,New London,*,2020
H3528,801,7060,9013,CT,Tolland,*,2020
H3528,801,7070,9015,CT,Windham,*,2020
H3528,805,7000,9001,CT,Fairfield,*,2020
H3528,805,7010,9003,CT,Hartford,*,2020
H3528,805,7020,9005,CT,Litchfield,*,2020
H3528,805,7030,9007,CT,Middlesex,*,2020
H3528,805,7040,9009,CT,New Haven,*,2020
H3528,805,7050,9011,CT,New London,*,2020
H3528,805,7060,9013,CT,Tolland,*,2020
H3528,805,7070,9015,CT,Windham,*,2020
H3528,806,7000,9001,CT,Fairfield,28,2020
H3528,806,7010,9003,CT,Hartford,112,2020
H3528,806,7020,9005,CT,Litchfield,67,2020
H3528,806,7030,9007,CT,Middlesex,45,2020
H3528,806,7040,9009,CT,New Haven,54,2020
H3528,806,7050,9011,CT,New London,18,2020
H3528,806,7060,9013,CT,Tolland,28,2020
H3528,806,7070,9015,CT,Windham,*,2020
H3528,807,7000,9001,CT,Fairfield,*,2020
H3528,807,7010,9003,CT,Hartford,*,2020
H3528,807,7020,9005,CT,Litchfield,*,2020
H3528,807,7030,9007,CT,Middlesex,*,2020
H3528,807,7040,9009,CT,New Haven,*,2020
H3528,807,7050,9011,CT,New London,*,2020
H3528,807,7060,9013,CT,Tolland,*,2020
H3528,807,7070,9015,CT,Windham,*,2020
H3557,801,7000,9001,CT,Fairfield,*,2020
H3557,801,7010,9003,CT,Hartford,*,2020
H3557,801,7020,9005,CT,Litchfield,*,2020
H3557,801,7030,9007,CT,Middlesex,*,2020
H3557,801,7040,9009,CT,New Haven,*,2020
H3557,801,7050,9011,CT,New London,*,2020
H3557,801,7060,9013,CT,Tolland,*,2020
H3557,801,7070,9015,CT,Windham,*,2020
H3597,1,7000,9001,CT,Fairfield,*,2020
H3597,1,7010,9003,CT,Hartford,*,2020
H3597,7,7010,9003,CT,Hartford,*,2020
H3597,801,7000,9001,CT,Fairfield,*,2020
H3597,801,7010,9003,CT,Hartford,*,2020
H3597,801,7020,9005,CT,Litchfield,*,2020
H3597,801,7030,9007,CT,Middlesex,*,2020
H3597,801,7040,9009,CT,New Haven,*,2020
H3597,801,7050,9011,CT,New London,*,2020
H3597,801,7060,9013,CT,Tolland,*,2020
H3597,801,7070,9015,CT,Windham,*,2020
H3597,802,7000,9001,CT,Fairfield,*,2020
H3597,802,7010,9003,CT,Hartford,*,2020
H3597,802,7020,9005,CT,Litchfield,*,2020
H3597,802,7030,9007,CT,Middlesex,*,2020
H3597,802,7040,9009,CT,New Haven,*,2020
H3597,802,7050,9011,CT,New London,*,2020
H3597,802,7060,9013,CT,Tolland,*,2020
H3597,802,7070,9015,CT,Windham,*,2020
H3597,803,7000,9001,CT,Fairfield,*,2020
H3597,803,7010,9003,CT,Hartford,*,2020
H3597,803,7020,9005,CT,Litchfield,*,2020
H3597,803,7030,9007,CT,Middlesex,*,2020
H3597,803,7040,9009,CT,New Haven,*,2020
H3597,803,7050,9011,CT,New London,*,2020
H3597,803,7060,9013,CT,Tolland,*,2020
H3597,803,7070,9015,CT,Windham,*,2020
H3655,40,7070,9015,CT,Windham,*,2020
H3660,50,7040,9009,CT,New Haven,*,2020
H3660,801,7000,9001,CT,Fairfield,*,2020
H3660,801,7010,9003,CT,Hartford,*,2020
H3660,801,7020,9005,CT,Litchfield,*,2020
H3660,801,7030,9007,CT,Middlesex,*,2020
H3660,801,7040,9009,CT,New Haven,*,2020
H3660,801,7050,9011,CT,New London,*,2020
H3660,801,7060,9013,CT,Tolland,*,2020
H3660,801,7070,9015,CT,Windham,*,2020
H3660,802,7000,9001,CT,Fairfield,*,2020
H3660,802,7010,9003,CT,Hartford,*,2020
H3660,802,7020,9005,CT,Litchfield,*,2020
H3660,802,7030,9007,CT,Middlesex,*,2020
H3660,802,7040,9009,CT,New Haven,*,2020
H3660,802,7050,9011,CT,New London,*,2020
H3660,802,7060,9013,CT,Tolland,*,2020
H3660,802,7070,9015,CT,Windham,*,2020
H3660,805,7000,9001,CT,Fairfield,*,2020
H3660,805,7010,9003,CT,Hartford,*,2020
H3660,805,7020,9005,CT,Litchfield,*,2020
H3660,805,7030,9007,CT,Middlesex,*,2020
H3660,805,7040,9009,CT,New Haven,*,2020
H3660,805,7050,9011,CT,New London,*,2020
H3660,805,7060,9013,CT,Tolland,*,2020
H3660,805,7070,9015,CT,Windham,*,2020
H3660,806,7000,9001,CT,Fairfield,*,2020
H3660,806,7010,9003,CT,Hartford,*,2020
H3660,806,7020,9005,CT,Litchfield,*,2020
H3660,806,7030,9007,CT,Middlesex,*,2020
H3660,806,7040,9009,CT,New Haven,*,2020
H3660,806,7050,9011,CT,New London,*,2020
H3660,806,7060,9013,CT,Tolland,*,2020
H3660,806,7070,9015,CT,Windham,*,2020
H3664,801,7000,9001,CT,Fairfield,*,2020
H3664,801,7010,9003,CT,Hartford,*,2020
H3664,801,7020,9005,CT,Litchfield,*,2020
H3664,801,7030,9007,CT,Middlesex,*,2020
H3664,801,7040,9009,CT,New Haven,*,2020
H3664,801,7050,9011,CT,New London,*,2020
H3664,801,7060,9013,CT,Tolland,*,2020
H3664,801,7070,9015,CT,Windham,*,2020
H3664,802,7000,9001,CT,Fairfield,*,2020
H3664,802,7010,9003,CT,Hartford,*,2020
H3664,802,7020,9005,CT,Litchfield,*,2020
H3664,802,7030,9007,CT,Middlesex,*,2020
H3664,802,7040,9009,CT,New Haven,*,2020
H3664,802,7050,9011,CT,New London,*,2020
H3664,802,7060,9013,CT,Tolland,*,2020
H3664,802,7070,9015,CT,Windham,*,2020
H3664,803,7000,9001,CT,Fairfield,*,2020
H3664,803,7010,9003,CT,Hartford,*,2020
H3664,803,7020,9005,CT,Litchfield,*,2020
H3664,803,7030,9007,CT,Middlesex,*,2020
H3664,803,7040,9009,CT,New Haven,*,2020
H3664,803,7050,9011,CT,New London,*,2020
H3664,803,7060,9013,CT,Tolland,*,2020
H3664,803,7070,9015,CT,Windham,*,2020
H3664,805,7000,9001,CT,Fairfield,*,2020
H3664,805,7010,9003,CT,Hartford,*,2020
H3664,805,7020,9005,CT,Litchfield,*,2020
H3664,805,7030,9007,CT,Middlesex,*,2020
H3664,805,7040,9009,CT,New Haven,*,2020
H3664,805,7050,9011,CT,New London,*,2020
H3664,805,7060,9013,CT,Tolland,*,2020
H3664,805,7070,9015,CT,Windham,*,2020
H3664,806,7000,9001,CT,Fairfield,*,2020
H3664,806,7010,9003,CT,Hartford,*,2020
H3664,806,7020,9005,CT,Litchfield,*,2020
H3664,806,7030,9007,CT,Middlesex,*,2020
H3664,806,7040,9009,CT,New Haven,*,2020
H3664,806,7050,9011,CT,New London,*,2020
H3664,806,7060,9013,CT,Tolland,*,2020
H3664,806,7070,9015,CT,Windham,*,2020
H3664,807,7000,9001,CT,Fairfield,*,2020
H3664,807,7010,9003,CT,Hartford,*,2020
H3664,807,7020,9005,CT,Litchfield,*,2020
H3664,807,7030,9007,CT,Middlesex,*,2020
H3664,807,7040,9009,CT,New Haven,*,2020
H3664,807,7050,9011,CT,New London,*,2020
H3664,807,7060,9013,CT,Tolland,*,2020
H3664,807,7070,9015,CT,Windham,*,2020
H3672,805,7000,9001,CT,Fairfield,*,2020
H3672,805,7010,9003,CT,Hartford,*,2020
H3672,805,7020,9005,CT,Litchfield,*,2020
H3672,805,7030,9007,CT,Middlesex,*,2020
H3672,805,7040,9009,CT,New Haven,*,2020
H3672,805,7050,9011,CT,New London,*,2020
H3672,805,7060,9013,CT,Tolland,*,2020
H3672,805,7070,9015,CT,Windham,*,2020
H3706,1,7000,9001,CT,Fairfield,*,2020
H3748,801,7000,9001,CT,Fairfield,*,2020
H3748,801,7010,9003,CT,Hartford,*,2020
H3748,801,7020,9005,CT,Litchfield,*,2020
H3748,801,7030,9007,CT,Middlesex,*,2020
H3748,801,7040,9009,CT,New Haven,*,2020
H3748,801,7050,9011,CT,New London,*,2020
H3748,801,7060,9013,CT,Tolland,*,2020
H3748,801,7070,9015,CT,Windham,*,2020
H3748,802,7000,9001,CT,Fairfield,*,2020
H3748,802,7010,9003,CT,Hartford,*,2020
H3748,802,7020,9005,CT,Litchfield,*,2020
H3748,802,7030,9007,CT,Middlesex,*,2020
H3748,802,7040,9009,CT,New Haven,*,2020
H3748,802,7050,9011,CT,New London,*,2020
H3748,802,7060,9013,CT,Tolland,*,2020
H3748,802,7070,9015,CT,Windham,*,2020
H3748,803,7000,9001,CT,Fairfield,*,2020
H3748,803,7010,9003,CT,Hartford,*,2020
H3748,803,7020,9005,CT,Litchfield,*,2020
H3748,803,7030,9007,CT,Middlesex,*,2020
H3748,803,7040,9009,CT,New Haven,*,2020
H3748,803,7050,9011,CT,New London,*,2020
H3748,803,7060,9013,CT,Tolland,*,2020
H3748,803,7070,9015,CT,Windham,*,2020
H3805,23,7010,9003,CT,Hartford,*,2020
H3817,801,7000,9001,CT,Fairfield,*,2020
H3817,801,7010,9003,CT,Hartford,*,2020
H3817,801,7020,9005,CT,Litchfield,*,2020
H3817,801,7030,9007,CT,Middlesex,*,2020
H3817,801,7040,9009,CT,New Haven,*,2020
H3817,801,7050,9011,CT,New London,*,2020
H3817,801,7060,9013,CT,Tolland,*,2020
H3817,801,7070,9015,CT,Windham,*,2020
H3817,802,7000,9001,CT,Fairfield,*,2020
H3817,802,7010,9003,CT,Hartford,*,2020
H3817,802,7020,9005,CT,Litchfield,*,2020
H3817,802,7030,9007,CT,Middlesex,*,2020
H3817,802,7040,9009,CT,New Haven,*,2020
H3817,802,7050,9011,CT,New London,*,2020
H3817,802,7060,9013,CT,Tolland,*,2020
H3817,802,7070,9015,CT,Windham,*,2020
H3817,803,7000,9001,CT,Fairfield,*,2020
H3817,803,7010,9003,CT,Hartford,*,2020
H3817,803,7020,9005,CT,Litchfield,*,2020
H3817,803,7030,9007,CT,Middlesex,*,2020
H3817,803,7040,9009,CT,New Haven,*,2020
H3817,803,7050,9011,CT,New London,*,2020
H3817,803,7060,9013,CT,Tolland,*,2020
H3817,803,7070,9015,CT,Windham,*,2020
H3817,804,7000,9001,CT,Fairfield,*,2020
H3817,804,7010,9003,CT,Hartford,*,2020
H3817,804,7020,9005,CT,Litchfield,*,2020
H3817,804,7030,9007,CT,Middlesex,*,2020
H3817,804,7040,9009,CT,New Haven,*,2020
H3817,804,7050,9011,CT,New London,*,2020
H3817,804,7060,9013,CT,Tolland,*,2020
H3817,804,7070,9015,CT,Windham,*,2020
H3832,7,7030,9007,CT,Middlesex,*,2020
H3832,801,7000,9001,CT,Fairfield,*,2020
H3832,801,7010,9003,CT,Hartford,*,2020
H3832,801,7020,9005,CT,Litchfield,*,2020
H3832,801,7030,9007,CT,Middlesex,*,2020
H3832,801,7040,9009,CT,New Haven,*,2020
H3832,801,7050,9011,CT,New London,*,2020
H3832,801,7060,9013,CT,Tolland,*,2020
H3832,801,7070,9015,CT,Windham,*,2020
H3832,802,7000,9001,CT,Fairfield,*,2020
H3832,802,7010,9003,CT,Hartford,*,2020
H3832,802,7020,9005,CT,Litchfield,*,2020
H3832,802,7030,9007,CT,Middlesex,*,2020
H3832,802,7040,9009,CT,New Haven,*,2020
H3832,802,7050,9011,CT,New London,*,2020
H3832,802,7060,9013,CT,Tolland,*,2020
H3832,802,7070,9015,CT,Windham,*,2020
H3832,805,7000,9001,CT,Fairfield,*,2020
H3832,805,7010,9003,CT,Hartford,*,2020
H3832,805,7020,9005,CT,Litchfield,*,2020
H3832,805,7030,9007,CT,Middlesex,*,2020
H3832,805,7040,9009,CT,New Haven,*,2020
H3832,805,7050,9011,CT,New London,*,2020
H3832,805,7060,9013,CT,Tolland,*,2020
H3832,805,7070,9015,CT,Windham,*,2020
H3832,807,7000,9001,CT,Fairfield,*,2020
H3832,807,7010,9003,CT,Hartford,*,2020
H3832,807,7020,9005,CT,Litchfield,*,2020
H3832,807,7030,9007,CT,Middlesex,*,2020
H3832,807,7040,9009,CT,New Haven,*,2020
H3832,807,7050,9011,CT,New London,*,2020
H3832,807,7060,9013,CT,Tolland,*,2020
H3832,807,7070,9015,CT,Windham,*,2020
H3890,2,7010,9003,CT,Hartford,*,2020
H3907,801,7000,9001,CT,Fairfield,*,2020
H3907,801,7010,9003,CT,Hartford,*,2020
H3907,801,7020,9005,CT,Litchfield,*,2020
H3907,801,7030,9007,CT,Middlesex,*,2020
H3907,801,7040,9009,CT,New Haven,*,2020
H3907,801,7050,9011,CT,New London,*,2020
H3907,801,7060,9013,CT,Tolland,*,2020
H3907,801,7070,9015,CT,Windham,*,2020
H3907,802,7000,9001,CT,Fairfield,*,2020
H3907,802,7010,9003,CT,Hartford,*,2020
H3907,802,7020,9005,CT,Litchfield,*,2020
H3907,802,7030,9007,CT,Middlesex,*,2020
H3907,802,7040,9009,CT,New Haven,*,2020
H3907,802,7050,9011,CT,New London,*,2020
H3907,802,7060,9013,CT,Tolland,*,2020
H3907,802,7070,9015,CT,Windham,*,2020
H3907,803,7000,9001,CT,Fairfield,*,2020
H3907,803,7010,9003,CT,Hartford,*,2020
H3907,803,7020,9005,CT,Litchfield,*,2020
H3907,803,7030,9007,CT,Middlesex,*,2020
H3907,803,7040,9009,CT,New Haven,*,2020
H3907,803,7050,9011,CT,New London,*,2020
H3907,803,7060,9013,CT,Tolland,*,2020
H3907,803,7070,9015,CT,Windham,*,2020
H3909,801,7000,9001,CT,Fairfield,*,2020
H3909,801,7010,9003,CT,Hartford,*,2020
H3909,801,7020,9005,CT,Litchfield,*,2020
H3909,801,7030,9007,CT,Middlesex,*,2020
H3909,801,7040,9009,CT,New Haven,*,2020
H3909,801,7050,9011,CT,New London,*,2020
H3909,801,7060,9013,CT,Tolland,*,2020
H3909,801,7070,9015,CT,Windham,*,2020
H3909,802,7000,9001,CT,Fairfield,*,2020
H3909,802,7010,9003,CT,Hartford,*,2020
H3909,802,7020,9005,CT,Litchfield,*,2020
H3909,802,7030,9007,CT,Middlesex,*,2020
H3909,802,7040,9009,CT,New Haven,*,2020
H3909,802,7050,9011,CT,New London,*,2020
H3909,802,7060,9013,CT,Tolland,*,2020
H3909,802,7070,9015,CT,Windham,*,2020
H3916,801,7000,9001,CT,Fairfield,*,2020
H3916,801,7010,9003,CT,Hartford,*,2020
H3916,801,7020,9005,CT,Litchfield,*,2020
H3916,801,7030,9007,CT,Middlesex,*,2020
H3916,801,7040,9009,CT,New Haven,*,2020
H3916,801,7050,9011,CT,New London,*,2020
H3916,801,7060,9013,CT,Tolland,*,2020
H3916,801,7070,9015,CT,Windham,*,2020
H3916,802,7000,9001,CT,Fairfield,*,2020
H3916,802,7010,9003,CT,Hartford,14,2020
H3916,802,7020,9005,CT,Litchfield,*,2020
H3916,802,7030,9007,CT,Middlesex,24,2020
H3916,802,7040,9009,CT,New Haven,273,2020
H3916,802,7050,9011,CT,New London,*,2020
H3916,802,7060,9013,CT,Tolland,*,2020
H3916,802,7070,9015,CT,Windham,*,2020
H3916,804,7000,9001,CT,Fairfield,*,2020
H3916,804,7010,9003,CT,Hartford,*,2020
H3916,804,7020,9005,CT,Litchfield,*,2020
H3916,804,7030,9007,CT,Middlesex,*,2020
H3916,804,7040,9009,CT,New Haven,*,2020
H3916,804,7050,9011,CT,New London,*,2020
H3916,804,7060,9013,CT,Tolland,*,2020
H3916,804,7070,9015,CT,Windham,*,2020
H3916,805,7000,9001,CT,Fairfield,*,2020
H3916,805,7010,9003,CT,Hartford,*,2020
H3916,805,7020,9005,CT,Litchfield,*,2020
H3916,805,7030,9007,CT,Middlesex,*,2020
H3916,805,7040,9009,CT,New Haven,*,2020
H3916,805,7050,9011,CT,New London,*,2020
H3916,805,7060,9013,CT,Tolland,*,2020
H3916,805,7070,9015,CT,Windham,*,2020
H3916,806,7000,9001,CT,Fairfield,*,2020
H3916,806,7010,9003,CT,Hartford,*,2020
H3916,806,7020,9005,CT,Litchfield,*,2020
H3916,806,7030,9007,CT,Middlesex,*,2020
H3916,806,7040,9009,CT,New Haven,*,2020
H3916,806,7050,9011,CT,New London,*,2020
H3916,806,7060,9013,CT,Tolland,*,2020
H3916,806,7070,9015,CT,Windham,*,2020
H3916,807,7000,9001,CT,Fairfield,*,2020
H3916,807,7010,9003,CT,Hartford,*,2020
H3916,807,7020,9005,CT,Litchfield,*,2020
H3916,807,7030,9007,CT,Middlesex,*,2020
H3916,807,7040,9009,CT,New Haven,*,2020
H3916,807,7050,9011,CT,New London,*,2020
H3916,807,7060,9013,CT,Tolland,*,2020
H3916,807,7070,9015,CT,Windham,*,2020
H3919,1,7010,9003,CT,Hartford,*,2020
H3923,801,7000,9001,CT,Fairfield,*,2020
H3923,801,7010,9003,CT,Hartford,*,2020
H3923,801,7020,9005,CT,Litchfield,*,2020
H3923,801,7030,9007,CT,Middlesex,*,2020
H3923,801,7040,9009,CT,New Haven,*,2020
H3923,801,7050,9011,CT,New London,*,2020
H3923,801,7060,9013,CT,Tolland,*,2020
H3923,801,7070,9015,CT,Windham,*,2020
H3923,802,7000,9001,CT,Fairfield,*,2020
H3923,802,7010,9003,CT,Hartford,*,2020
H3923,802,7020,9005,CT,Litchfield,*,2020
H3923,802,7030,9007,CT,Middlesex,*,2020
H3923,802,7040,9009,CT,New Haven,*,2020
H3923,802,7050,9011,CT,New London,*,2020
H3923,802,7060,9013,CT,Tolland,*,2020
H3923,802,7070,9015,CT,Windham,*,2020
H3923,803,7000,9001,CT,Fairfield,*,2020
H3923,803,7010,9003,CT,Hartford,*,2020
H3923,803,7020,9005,CT,Litchfield,*,2020
H3923,803,7030,9007,CT,Middlesex,*,2020
H3923,803,7040,9009,CT,New Haven,*,2020
H3923,803,7050,9011,CT,New London,*,2020
H3923,803,7060,9013,CT,Tolland,*,2020
H3923,803,7070,9015,CT,Windham,*,2020
H3923,817,7000,9001,CT,Fairfield,*,2020
H3923,817,7010,9003,CT,Hartford,*,2020
H3923,817,7020,9005,CT,Litchfield,*,2020
H3923,817,7030,9007,CT,Middlesex,*,2020
H3923,817,7040,9009,CT,New Haven,*,2020
H3923,817,7050,9011,CT,New London,*,2020
H3923,817,7060,9013,CT,Tolland,*,2020
H3923,817,7070,9015,CT,Windham,*,2020
H3923,818,7000,9001,CT,Fairfield,*,2020
H3923,818,7010,9003,CT,Hartford,*,2020
H3923,818,7020,9005,CT,Litchfield,*,2020
H3923,818,7030,9007,CT,Middlesex,*,2020
H3923,818,7040,9009,CT,New Haven,*,2020
H3923,818,7050,9011,CT,New London,*,2020
H3923,818,7060,9013,CT,Tolland,*,2020
H3923,818,7070,9015,CT,Windham,*,2020
H3923,819,7000,9001,CT,Fairfield,*,2020
H3923,819,7010,9003,CT,Hartford,*,2020
H3923,819,7020,9005,CT,Litchfield,*,2020
H3923,819,7030,9007,CT,Middlesex,*,2020
H3923,819,7040,9009,CT,New Haven,*,2020
H3923,819,7050,9011,CT,New London,*,2020
H3923,819,7060,9013,CT,Tolland,*,2020
H3923,819,7070,9015,CT,Windham,*,2020
H3923,820,7000,9001,CT,Fairfield,*,2020
H3923,820,7010,9003,CT,Hartford,*,2020
H3923,820,7020,9005,CT,Litchfield,*,2020
H3923,820,7030,9007,CT,Middlesex,*,2020
H3923,820,7040,9009,CT,New Haven,*,2020
H3923,820,7050,9011,CT,New London,*,2020
H3923,820,7060,9013,CT,Tolland,*,2020
H3923,820,7070,9015,CT,Windham,*,2020
H3923,821,7000,9001,CT,Fairfield,*,2020
H3923,821,7010,9003,CT,Hartford,*,2020
H3923,821,7020,9005,CT,Litchfield,*,2020
H3923,821,7030,9007,CT,Middlesex,*,2020
H3923,821,7040,9009,CT,New Haven,*,2020
H3923,821,7050,9011,CT,New London,*,2020
H3923,821,7060,9013,CT,Tolland,*,2020
H3923,821,7070,9015,CT,Windham,*,2020
H3923,822,7000,9001,CT,Fairfield,*,2020
H3923,822,7010,9003,CT,Hartford,*,2020
H3923,822,7020,9005,CT,Litchfield,*,2020
H3923,822,7030,9007,CT,Middlesex,*,2020
H3923,822,7040,9009,CT,New Haven,*,2020
H3923,822,7050,9011,CT,New London,*,2020
H3923,822,7060,9013,CT,Tolland,*,2020
H3923,822,7070,9015,CT,Windham,*,2020
H3928,801,7000,9001,CT,Fairfield,*,2020
H3928,801,7010,9003,CT,Hartford,*,2020
